Svid,time,A,P,X,Y,Z,x,y,z,lat_bot,long_bot,lat_top,long_top,x_bot_ECEF,y_bot_ECEF,z_bot_ECEF,x_top_ECEF,y_top_ECEF,z_top_ECEF
10,255457.4465243,-7.35561761608211e+21,20736819.4277377,-14875070.5660389,-11983604.7238593,18644752.5990639,-2871592.11841712,-4044090.25181769,3482293.94664415,0.614074363596999,-2.1908864219806,0.645121762306282,-2.23457848647561,-2902045.48244236,-4064233.15668112,3520761.78535229,-3475828.39579924,-4443752.95706946,4245548.33261872
24,255457.4465243,-7.32747446834528e+21,23940415.1766018,14772740.834866,-20398696.3272867,7607873.24032435,-2871592.11841712,-4044090.25181769,3482293.94664415,0.614083326137453,-2.14350992355721,0.588063542387287,-1.7351260638682,-2706384.27193682,-4197222.09629805,3520922.67080149,-963840.624056148,-5812393.09799331,3928362.38592503
27,255457.4465243,-7.33967035381658e+21,21409566.1644374,-18458606.8665964,-5643890.59845769,18246921.9580575,-2871592.11841712,-4044090.25181769,3482293.94664415,0.615078311915917,-2.19520306543384,0.658292900430927,-2.3082537686945,-2917496.69490076,-4048801.74780055,3525776.55102686,-3756293.86285439,-4134893.15284074,4320317.92806051
32,255457.4465243,-7.34998585777846e+21,22241738.4226499,-16706974.5017133,-20427039.6475074,-3582728.0898631,-2871592.11841712,-4044090.25181769,3482293.94664415,0.601197091135772,-2.18956714905471,0.440002285330543,-2.20706246877621,-2922745.82259887,-4104663.10219467,3456172.3666776,-3798045.77140775,-5141135.70339278,3009201.45864152
10,255458.4465243,-7.36687174641822e+21,20736801.7511314,-14872743.4940806,-11983870.2082311,18646422.2731318,-2871271.09353319,-4039806.47378499,3480653.90687703,0.614201259362107,-2.19132987262453,0.645240788845134,-2.23495035945074,-2901709.39916661,-4059954.32163651,3519117.54511167,-3475224.40403316,-4439577.72110484,4243844.93089318
24,255458.4465243,-7.33685760341987e+21,23940142.2241541,14772689.0883825,-20397624.354761,7610807.81648609,-2871271.09353319,-4039806.47378499,3480653.90687703,0.614223979351507,-2.14389156879746,0.58822697276883,-1.73512730079357,-2705967.15859694,-4193060.71120202,3519348.77390867,-963243.827435769,-5808749.62537679,3927290.9538587
27,255458.4465243,-7.32841309473117e+21,21409459.6737831,-18459797.081796,-5645896.82905803,18245144.069653,-2871271.09353319,-4039806.47378499,3480653.90687703,0.615201649328274,-2.19564758274047,0.658356122332855,-2.30864398818821,-2917153.51469353,-4044533.75294902,3524110.90572197,-3755629.8068787,-4130922.20860016,4318263.92423121
32,255458.4465243,-7.33685447467058e+21,22241140.1168935,-16707001.1907892,-20427579.5997902,-3579614.14358213,-2871271.09353319,-4039806.47378499,3480653.90687703,0.601320556253153,-2.1900064132576,0.440074878800699,-2.20738951355804,-2922409.31657905,-4100377.29957096,3454558.45981425,-3797501.50929819,-5136882.94241116,3008005.55613434
10,255459.4465243,-7.34717623613105e+21,20736762.0536272,-14870416.228295,-11984135.8446286,18648091.5564218,-2871276.26574533,-4039913.81408091,3480704.11269725,0.614200308664646,-2.19131721451816,0.645254028125647,-2.234922336524,-2901708.85268563,-4060062.19374581,3519172.10611003,-3475115.97933827,-4439695.52932188,4243981.3907819
24,255459.4465243,-7.33216447151376e+21,23939862.1402476,14772637.2535038,-20396552.0367337,7613742.22604273,-2871276.26574533,-4039913.81408091,3480704.11269725,0.614226107564657,-2.14389054057283,0.588274865743628,-1.73515361350334,-2706004.31639754,-4193127.75275077,3519418.61132455,-963378.400185924,-5808614.1151043,3927623.92933116
27,255459.4465243,-7.35092761292529e+21,21409377.3240918,-18460987.2951531,-5647902.79603507,18243365.7931571,-2871276.26574533,-4039913.81408091,3480704.11269725,0.615198398368732,-2.1956354822546,0.658331062818367,-2.30862462248053,-2917160.43394887,-4044646.50199144,3524154.08110271,-3755676.81416303,-4131134.64138215,4318186.35092957
32,255459.4465243,-7.34623448099587e+21,22240558.1171853,-16707027.694844,-20428119.2256906,-3576500.12175874,-2871276.26574533,-4039913.81408091,3480704.11269725,0.601321995615324,-2.18999451188296,0.440115806167149,-2.20737617671367,-2922406.87109246,-4100477.12121625,3454623.91557783,-3797413.18633216,-5136906.78707777,3008309.28606677
10,255460.4465242,-7.34436035698505e+21,20736706.0290833,-14868088.7689728,-11984401.6330488,18649760.4487317,-2684564.85487667,-3748811.35617545,3419742.42902857,0.639864013041866,-2.19498258046885,0.666998118937165,-2.23982836891755,-2714787.38683423,-3769240.61720757,3457522.1149027,-3285050.74359005,-4154716.5590836,4170380.00894098
24,255460.4465242,-7.33404485302317e+21,23939557.3828708,14772585.3302858,-20395479.3733166,7616676.46863641,-2684564.85487667,-3748811.35617545,3419742.42902857,0.639741574471264,-2.14637075508364,0.606128064561164,-1.72132092508057,-2528822.65908892,-3897322.91745783,3457184.95062985,-835954.040084889,-5511596.81659333,3864173.3683454
27,255460.4465242,-7.34154447783905e+21,21409242.2065394,-18462177.5064926,-5649908.49915687,18241587.1287871,-2684564.85487667,-3748811.35617545,3419742.42902857,0.64085368042602,-2.19947359620852,0.679810901929565,-2.31617936544082,-2729678.54585834,-3754247.25518808,3462123.24647718,-3557244.65032225,-3853963.45380217,4239557.48510339
32,255460.4465242,-7.34060898021412e+21,22239935.5526187,-16707054.0138274,-20428658.5251737,-3573386.02477024,-2684564.85487667,-3748811.35617545,3419742.42902857,0.626171474012048,-2.19359834336781,0.452195862422626,-2.21095458421707,-2736946.3362917,-3811119.48810441,3393619.36171981,-3627093.34017747,-4869955.46326215,2949695.87064947
10,255461.4465242,-7.34998898653941e+21,20736686.1149105,-14865761.115707,-11984667.5735687,18651428.9503598,-2871469.14565599,-4042074.79478075,3481529.45830957,0.614136421379595,-2.19109585168496,0.6452290978636,-2.23469403550765,-2901894.33663196,-4062222.286833,3520010.01975366,-3475154.80234869,-4441834.05939409,4245046.86806474
24,255461.4465242,-7.35749174009293e+21,23939298.2178397,14772533.3187688,-20394406.3642995,7619610.54478964,-2871469.14565599,-4042074.79478075,3481529.45830957,0.614163840419075,-2.14372408588503,0.588315883788607,-1.73521999789734,-2706313.67690405,-4195139.66716423,3520263.68105461,-963990.025934771,-5809912.39798366,3928894.12424005
27,255461.4465242,-7.33873172744235e+21,21409143.0442561,-18463367.7159966,-5651913.93879339,18239808.0762263,-2871469.14565599,-4042074.79478075,3481529.45830957,0.61513045455955,-2.19541498293666,0.658237127262688,-2.30840896141751,-2917367.22643897,-4046813.69984392,3524973.60086649,-3756120.90113258,-4133413.70507194,4318883.35900695
32,255461.4465242,-7.3293517211054e+21,22239338.0299643,-16707080.1476973,-20429197.4983664,-3570271.85205967,-2871469.14565599,-4042074.79478075,3481529.45830957,0.601265563866121,-2.1897767869246,0.440180149674563,-2.20720297581521,-2922587.48422462,-4102620.18640848,3455475.21561303,-3797469.36663958,-5138844.51767674,3009561.17510394
10,255462.4465242,-7.34342173059916e+21,20736657.428902,-14863433.2687884,-11984933.6661855,18653097.0611037,-2871470.46853072,-4042172.8474287,3481568.29499323,0.614134873595132,-2.1910836531346,0.64524186881261,-2.23466643871858,-2901889.92759625,-4062320.88254337,3520053.21242912,-3475042.26738748,-4441942.80294949,4245171.97366471
24,255462.4465242,-7.33029034749128e+21,23939002.7971456,14772481.2190091,-20393333.0097938,7622544.45414434,-2871470.46853072,-4042172.8474287,3481568.29499323,0.614165379287293,-2.14372343047012,0.588363254945815,-1.73524610013984,-2706347.07329747,-4195197.47194743,3520322.2008692,-964121.87934256,-5809767.93154476,3929216.598213
27,255462.4465242,-7.32935484986635e+21,21409038.278225,-18464557.9234901,-5653919.1147128,18238028.6356917,-2871470.46853072,-4042172.8474287,3481568.29499323,0.615126607930892,-2.19540334748441,0.658211612505965,-2.3083901061532,-2917370.26881426,-4046917.18250601,3525005.40034433,-3756163.58252092,-4133617.26652045,4318794.33428754
32,255462.4465242,-7.33591897704564e+21,22238750.7269728,-16707106.0964034,-20429736.145234,-3567157.60400411,-2871470.46853072,-4042172.8474287,3481568.29499323,0.601266395275098,-2.18976533734656,0.440220447864723,-2.20718997691479,-2922581.11333209,-4102710.64629836,3455529.38103108,-3797376.14203347,-5138858.12018594,3009854.85324145
10,255463.4465241,-7.33967035381658e+21,20736602.0614374,-14861105.228508,-11985199.9108963,18654764.7807612,-2728766.45699501,-3914944.76252458,3473299.77476389,0.630974607611819,-2.18230473459303,0.659646934485938,-2.2283354228395,-2759242.01097375,-3935216.65741874,3511434.51242494,-3333731.50254477,-4317358.70474787,4230305.97462621
24,255463.4465241,-7.33967035382823e+21,23938705.0914374,14772429.0310626,-20392259.3099114,7625478.19634286,-2728766.45699501,-3914944.76252458,3473299.77476389,0.63062431364669,-2.13588765043993,0.599549037518576,-1.72517125594339,-2574450.72888876,-4060232.48263209,3509911.35577219,-880067.848130722,-5655488.05868737,3911905.61040337
27,255463.4465241,-7.38281587992281e+21,21408947.8021711,-18465748.1287979,-5655924.02668343,18236248.8074008,-2728766.45699501,-3914944.76252458,3473299.77476389,0.6319907966238,-2.18674437435406,0.67284565598785,-2.30387276464302,-2774626.22346849,-3920018.21969411,3516321.07384247,-3613432.23230866,-4012815.16757765,4303209.60272504
32,255463.4465241,-7.34811173376764e+21,22238136.6745479,-16707131.8598956,-20430274.4657415,-3564043.28098114,-2728766.45699501,-3914944.76252458,3473299.77476389,0.617627700832743,-2.18107372034591,0.449011299572675,-2.20141745077296,-2781021.60175716,-3976683.80851184,3446992.16514577,-3670347.31906959,-5027415.20747189,2999265.26857135
10,255464.4465241,-7.34436035698505e+21,20736583.4010833,-14858776.9944583,-11985466.3077783,18656432.1096305,-2728739.96439465,-3914955.21227286,3473258.08648364,0.630970465184414,-2.18229790235347,0.65965788014682,-2.22831220407733,-2759209.63853284,-3935227.68486295,3511396.99436347,-3333588.54689452,-4317380.79300831,4230347.38992008
24,255464.4465241,-7.27494893592541e+21,23938385.6535763,14772376.7549696,-20391185.264442,7628411.7719074,-2728739.96439465,-3914955.21227286,3473258.08648364,0.630623319866823,-2.13589126968897,0.599594617492006,-1.72519651438751,-2574454.3393861,-4060205.68355114,3509888.91945517,-880179.00368973,-5655262.19624568,3912147.50204332
27,255464.4465241,-7.37625175274352e+21,21408845.4624232,-18466938.3321021,-5657928.67507478,18234468.5910367,-2728739.96439465,-3914955.21227286,3473258.08648364,0.631984332455717,-2.18673819683888,0.672817914491985,-2.30385947525816,-2774601.22435567,-3920034.25354653,3516272.39450492,-3613442.9046321,-4012934.2637036,4303040.88815666
32,255464.4465241,-7.32653897072035e+21,22237530.0316811,-16707157.4381316,-20430812.4600161,-3560928.88243346,-2728739.96439465,-3914955.21227286,3473258.08648364,0.617626025792133,-2.18106755182437,0.449049904829477,-2.20140815997719,-2780986.42717048,-3976685.74239377,3446966.74210791,-3670214.83997181,-5027331.82261402,2999491.27319521
8,255465.446524,-7.33216760026305e+21,23377169.8215082,-13868961.2409307,6221357.32528068,21807993.9327957,-2729553.61595959,-3917980.26260294,3474227.25253585,0.64319083460192,-2.19594855252658,0.808811543932255,-2.44371746232701,-2788768.93333909,-3864081.15831498,3571686.63720723,-3660893.15824097,-3070254.21234447,5007070.15075335
10,255465.446524,-7.35092761291364e+21,20736535.8580918,-14856448.5671633,-11985732.8568017,18658099.0473427,-2729553.61595959,-3917980.26260294,3474227.25253585,0.630811881306715,-2.18207542092271,0.659539673717381,-2.22809310369027,-2760022.29579254,-3938250.39537421,3512376.55045606,-3334372.75434523,-4320352.93857367,4231510.65387194
24,255465.446524,-7.31903621715517e+21,23938114.8927519,14772324.3907917,-20390110.8736045,7631345.18018695,-2729553.61595959,-3917980.26260294,3474227.25253585,0.630464042791041,-2.13571501539049,0.599523029315972,-1.72528702196395,-2575314.06174755,-4063144.91758359,3510862.86476675,-881082.031701388,-5657694.44384,3913283.81313519
27,255465.446524,-7.35374036331034e+21,21408701.9613751,-18468128.5331086,-5659933.05945494,18232687.9869947,-2729553.61595959,-3917980.26260294,3474227.25253585,0.63182399722318,-2.18651542742086,0.672669592323771,-2.30363521937681,-2775429.7751169,-3923057.85725008,3517246.49011836,-3614507.57579176,-4015927.378751,4304071.01772681
32,255465.446524,-7.33498035065976e+21,22236912.7387915,-16707182.8310589,-20431350.1279689,-3557814.40905005,-2729553.61595959,-3917980.26260294,3474227.25253585,0.617475799101711,-2.18084823218498,0.449031153066564,-2.20123522019063,-2781790.20990752,-3979693.3173059,3447947.40927714,-3670918.65957608,-5030122.30789149,3000633.4761091
8,255466.446524,-7.34154760658835e+21,23376737.5018,-13870507.1558949,6219068.84651976,21807688.5418726,-2729563.11970261,-3918029.23494159,3474228.92149623,0.643182097750354,-2.19594083019613,0.808767981940582,-2.4436706132414,-2788775.0644718,-3864152.53564488,3571667.68386172,-3660932.9537055,-3070579.74352232,5006884.60918825
10,255466.446524,-7.34623760974516e+21,20736509.7844459,-14854119.9462155,-11985999.5580437,18659765.5941957,-2729563.11970261,-3918029.23494159,3474228.92149623,0.630808451786031,-2.18207012855834,0.659550974926604,-2.22807087540934,-2760025.91613542,-3938299.90883881,3512382.39126856,-3334265.74706323,-4320412.83721718,4231595.48385852
24,255466.446524,-7.34717310738175e+21,23937863.4103666,14772271.9385692,-20389036.1371885,7634278.42170378,-2729563.11970261,-3918029.23494159,3474228.92149623,0.630463806932294,-2.13571994114222,0.599569588018622,-1.72531445801982,-2575350.83753077,-4063158.67740329,3510883.97653696,-881213.02082534,-5657514.67375492,3913567.30398252
27,255466.446524,-7.38563175906881e+21,21408627.669715,-18469318.7319993,-5661937.18019342,18230906.9949581,-2729563.11970261,-3918029.23494159,3474228.92149623,0.631818234477659,-2.18651075492542,0.67264209474909,-2.3036224230685,-2775440.79718871,-3923112.31553371,3517241.15968445,-3614554.71058621,-4016083.09961641,4303945.48928
32,255466.446524,-7.33685447467058e+21,22236319.7038935,-16707208.038635,-20431887.4697266,-3554699.8602737,-2729563.11970261,-3918029.23494159,3474228.92149623,0.617474912590599,-2.18084360096851,0.449071213769986,-2.20122696327356,-2781791.20933858,-3979733.99802036,3447965.01762771,-3670824.19970756,-5030080.09381471,3000897.60318199
8,255467.4465239,-7.30684346043318e+21,23376245.2671768,-13872053.1839706,6216780.49457844,21807382.6882649,-2729558.39578893,-3918033.0284845,3474213.31206289,0.643175388563798,-2.19593601941102,0.80872571823239,-2.44362682808534,-2788766.33359827,-3864179.61233399,3571630.3782504,-3660953.1610427,-3070869.76373557,5006672.45268698
10,255467.4465239,-7.34905036015352e+21,20736459.2697292,-14851791.1321389,-11986266.4114747,18661431.7498208,-2729558.39578893,-3918033.0284845,3474213.31206289,0.630807140499708,-2.18206778794768,0.659564061090921,-2.22805135264998,-2760015.23965106,-3938304.28789136,3512370.86527268,-3334143.27685132,-4320428.52990163,4231661.45322315
24,255467.4465239,-7.33310622664894e+21,23937551.8716895,14772219.3983632,-20387961.0554136,7637211.49580667,-2729558.39578893,-3918033.0284845,3474213.31206289,0.630465739278919,-2.1357273223868,0.599617716054728,-1.72534082569179,-2575373.32613152,-4063127.83142121,3510887.9957718,-881331.484029475,-5657294.29509039,3913835.23889205
27,255467.4465239,-7.33122897387717e+21,21408460.2683269,-18470508.9284802,-5663941.0368582,18229125.6153223,-2729558.39578893,-3918033.0284845,3474213.31206289,0.631814582953805,-2.18650905021929,0.672616272221686,-2.30361258585448,-2775437.40117387,-3923121.69976591,3517218.38342815,-3614584.57313147,-4016195.73393444,4303800.03909426
32,255467.4465239,-7.34342173059916e+21,22235697.499902,-16707233.0608073,-20432424.4852011,-3551585.23679315,-2729558.39578893,-3918033.0284845,3474213.31206289,0.61747605506262,-2.18084188658222,0.449111966120558,-2.20122095649788,-2781777.98807341,-3979729.61317138,3447965.43146138,-3670715.43265399,-5029994.50287275,3001146.0886283
8,255468.4465239,-7.32372622032365e+21,23375820.6933978,-13873599.3254246,6214492.26905231,21807076.3719191,-2729554.87167676,-3918078.96089793,3474205.79268905,0.643166457163828,-2.19592649042987,0.808682549088416,-2.44357901066771,-2788759.59427053,-3864247.87010136,3571602.43548741,-3660981.58941621,-3071191.85432329,5006479.42469271
10,255468.4465239,-7.33498035065976e+21,20736426.9447915,-14849462.1245258,-11986533.4171717,18663097.5145159,-2729554.87167676,-3918078.96089793,3474205.79268905,0.630803452088413,-2.18206064391737,0.659575225141425,-2.22802763561326,-2760005.85802398,-3938350.7659015,3512367.531455,-3334023.70943976,-4320485.44685359,4231737.30959422
24,255468.4465239,-7.30590170529799e+21,23937263.0277349,14772166.7702141,-20386885.6280691,7640144.40301792,-2729554.87167676,-3918078.96089793,3474205.79268905,0.63046519346074,-2.13573065319014,0.599663845621725,-1.72536744568565,-2575398.39205572,-4063137.44778953,3510899.6930736,-881456.469949521,-5657106.46360399,3914109.0573493
27,255468.4465239,-7.33029034749128e+21,21408362.4821456,-18471699.1227333,-5665944.62981887,18227343.8477703,-2729554.87167676,-3918078.96089793,3474205.79268905,0.631808569435697,-2.18650253850964,0.672588733500438,-2.30359847908305,-2775435.4510313,-3923173.12648587,3517203.90720698,-3614619.56704116,-4016348.55944373,4303665.96216456
32,255468.4465239,-7.34248310422493e+21,22235100.2597207,-16707257.8975333,-20432961.1745189,-3548470.53805141,-2729554.87167676,-3918078.96089793,3474205.79268905,0.61747489014986,-2.18083542055494,0.449151625079082,-2.20121137932036,-2781765.95543475,-3979767.20086938,3447973.90455756,-3670608.00355576,-5029948.4576952,3001401.96054362
8,255469.4465239,-7.33873172744235e+21,23375394.2022561,-13875145.5800601,6212204.17022326,21806769.5928733,-2729571.27608679,-3918121.78720383,3474193.3083476,0.643155924165492,-2.19592068742583,0.808637541016397,-2.44353389507172,-2788772.57982332,-3864313.11951213,3571569.39568896,-3661027.47445512,-3071511.76539695,5006280.51593046
10,255469.4465239,-7.34905036014187e+21,20736416.7887292,-14847132.9236673,-11986800.5751319,18664762.888079,-2729571.27608679,-3918121.78720383,3474193.3083476,0.630798212961204,-2.18205725383325,0.659585023180025,-2.22800698587092,-2760016.34658839,-3938394.14080908,3512359.23440309,-3333922.96117085,-4320539.34972228,4231808.29640342
24,255469.4465239,-7.34342485936012e+21,23937024.5861626,14772114.0541781,-20385809.8552668,7643077.14297972,-2729571.27608679,-3918121.78720383,3474193.3083476,0.630463202504138,-2.13573723369526,0.599709132235985,-1.72539546508069,-2575441.20984603,-4063145.86944884,3510906.93503307,-881590.419771846,-5656924.17813254,3914380.48879466
27,255469.4465239,-7.34905036015352e+21,21408278.0687292,-18472889.3145835,-5667947.9588439,18225561.6925194,-2729571.27608679,-3918121.78720383,3474193.3083476,0.631800994155477,-2.18649976525683,0.672559692806961,-2.30358721776799,-2775453.31074239,-3923221.44820618,3517184.42329333,-3614672.49604903,-4016498.3349845,4303526.37022288
32,255469.4465239,-7.34623760975682e+21,22234507.0484459,-16707282.5487631,-20433497.5376453,-3545355.76442563,-2729571.27608679,-3918121.78720383,3474193.3083476,0.617472213223973,-2.18083266783449,0.449190357521927,-2.20120446402328,-2781773.66294548,-3979801.55846413,3447977.48451764,-3670517.78169033,-5029897.87113862,3001653.84590713
8,255470.4465238,-7.34436035698505e+21,23374933.7110833,-13876691.9476801,6209916.19837321,21806462.3511658,-2729575.66875574,-3918158.68802913,3474174.56098396,0.643145738549224,-2.19591357391935,0.808593176790634,-2.44348812108065,-2788773.6091633,-3864372.47475511,3571530.1149212,-3661062.12489931,-3071826.38580594,5006075.49028228
10,255470.4465238,-7.34623760975682e+21,20736363.3124459,-14844803.529855,-11987067.885352,18666427.870308,-2729575.66875574,-3918158.68802913,3474174.56098396,0.630793286170003,-2.1820525275877,0.659595140156141,-2.22798528875648,-2760014.840144,-3938431.59686664,3512344.67281003,-3333810.51376157,-4320587.44579648,4231872.96574313
24,255470.4465238,-7.33310622664894e+21,23936721.0566895,14772061.2503114,-20384733.7371188,7646009.71533465,-2729575.66875574,-3918158.68802913,3474174.56098396,0.630461483577477,-2.13574265204841,0.599754467783516,-1.72542269038194,-2575473.10197398,-4063147.49638481,3510907.7253416,-881718.252705303,-5656732.22615698,3914645.1617715
27,255470.4465238,-7.34248310422493e+21,21408147.5317207,-18474079.5038557,-5669951.02370187,18223779.1497873,-2729575.66875574,-3918158.68802913,3474174.56098396,0.631793736805431,-2.18649566698185,0.672531035211321,-2.30357507095209,-2775459.18914517,-3923263.85997953,3517158.68992029,-3614713.91351811,-4016642.47700245,4303380.69243203
32,255470.4465238,-7.33685447467058e+21,22233873.8238935,-16707307.0144468,-20434033.5745461,-3542240.91629337,-2729575.66875574,-3918158.68802913,3474174.56098396,0.617469822296295,-2.18082859126777,0.449229076666372,-2.20119661325182,-2781769.38620412,-3979829.99118417,3447974.82957802,-3670415.9961972,-5029841.31748553,3001900.02144346
8,255471.4465238,-7.28714482139671e+21,23374458.495412,-13878238.4285514,6207628.35309786,21806154.6467427,-2729570.07632276,-3918155.15500673,3474154.01574276,0.643138999336932,-2.19590949099625,0.808550859820458,-2.44344511376443,-2788763.92832012,-3864392.30984898,3571487.7687869,-3661080.63729137,-3072110.23036821,5005857.32343385
10,255471.4465238,-7.33779622980576e+21,20736339.7493354,-14842473.9426806,-11987335.3479094,18668092.4615008,-2729570.07632276,-3918155.15500673,3474154.01574276,0.630791947679851,-2.18205090967436,0.659608200799044,-2.22796639444341,-2760003.27981946,-3938428.65883137,3512328.19971531,-3333686.88542133,-4320596.01014442,4231933.79446162
24,255471.4465238,-7.33404172427387e+21,23936456.3406102,14772008.3586542,-20383657.2734144,7648942.12060456,-2729570.07632276,-3918155.15500673,3474154.01574276,0.630463400496363,-2.13575063209595,0.599802563380586,-1.72544899098858,-2575494.52334452,-4063109.58602468,3510906.85996269,-881835.344027769,-5656505.79931528,3914908.60310666
27,255471.4465238,-7.34529585460998e+21,21408052.955004,-18475269.6907319,-5671953.82476222,18221996.2192568,-2729570.07632276,-3918155.15500673,3474154.01574276,0.631790057426852,-2.18649468804763,0.672505175810008,-2.30356591388879,-2775454.8907801,-3923265.92991848,3517130.95673146,-3614742.34302825,-4016748.03953197,4303229.96866855
32,255471.4465238,-7.34060898020246e+21,22233279.2736187,-16707331.2945417,-20434569.2853476,-3539125.99309744,-2729570.07632276,-3918155.15500673,3474154.01574276,0.617470925058866,-2.18082759173387,0.449269659820795,-2.20119114435679,-2781755.27412102,-3979818.27293053,3447970.32303532,-3670305.94784059,-5029748.2777311,3002143.94357789
8,255472.4465237,-7.38093862715104e+21,23374061.1708085,-13879785.0223222,6205340.63490796,21805846.4796731,-2871854.09492093,-4045705.03444081,3482860.9255736,0.626496995395384,-2.20463804218547,0.794057416328427,-2.44727467225029,-2932288.85431611,-3989425.65890131,3583456.14466305,-3809873.42262706,-3172182.20526755,5044218.34181996
10,255472.4465237,-7.34717310738175e+21,20736294.5453666,-14840144.1626688,-11987602.9627741,18669756.661289,-2871854.09492093,-4045705.03444081,3482860.9255736,0.614024840584472,-2.19072626619559,0.645290560461437,-2.23418219889572,-2902221.18616085,-4065855.97811302,3521394.57121948,-3474376.42044315,-4445525.79260697,4247418.24197801
24,255472.4465237,-7.35280173692446e+21,23936175.3831938,14771955.3792679,-20382580.4643734,7651874.35813861,-2871854.09492093,-4045705.03444081,3482860.9255736,0.614080880065158,-2.14351933619204,0.588756462907224,-1.73553338507789,-2707104.01174032,-4198251.54600511,3521789.32767412,-965947.823789321,-5810434.66259477,3933202.94820661
27,255472.4465237,-7.33029034750294e+21,21407916.0841457,-18476459.8749179,-5673956.36159308,18220212.9013238,-2871854.09492093,-4045705.03444081,3482860.9255736,0.614994256069306,-2.19505118626404,0.657886879920866,-2.3079861269737,-2917784.16544503,-4050497.57449863,3526238.35049083,-3757170.36123481,-4138082.72125318,4318974.16101654
32,255472.4465237,-7.33216447151376e+21,22232644.3922476,-16707355.3889957,-20435104.6699617,-3536010.99552665,-2871854.09492093,-4045705.03444081,3482860.9255736,0.601183891762563,-2.18941800594475,0.440591678346493,-2.20688331293889,-2922890.46816733,-4106162.22347242,3456969.72296952,-3796861.7332225,-5141460.04380404,3013596.38637988
8,255473.4465237,-7.33967035382823e+21,23373596.6664374,-13881331.7292596,6203053.04339901,21805537.849903,-2854089.90740977,-4025693.9702925,3444011.61645916,0.623904906916212,-2.20414918734583,0.792910763801288,-2.44794471633456,-2914661.55464262,-3969508.38320219,3544869.82811687,-3793533.99913861,-3154276.06697227,5008285.58576251
10,255473.4465237,-7.33967035381658e+21,20736269.6494374,-14837814.1894117,-11987870.7300233,18671420.4699702,-2854089.90740977,-4025693.9702925,3444011.61645916,0.611323103015803,-2.19015277998983,0.643234700242675,-2.23381777043188,-2884451.98095623,-4045867.01422108,3482591.91893046,-3456449.2896791,-4425911.11161256,4209414.12195064
24,255473.4465237,-7.32466484669788e+21,23935892.1475791,14771902.3121927,-20381503.3097848,7654806.42845903,-2854089.90740977,-4025693.9702925,3444011.61645916,0.611375128270452,-2.14310311280959,0.586519113305616,-1.73471931307072,-2690974.91621831,-4177054.39659369,3482979.28137759,-957050.436033861,-5786026.97831509,3897208.45580332
27,255473.4465237,-7.36312036963563e+21,21407842.3846669,-18477650.0565957,-5675958.63456402,18218429.195671,-2854089.90740977,-4025693.9702925,3444011.61645916,0.612298569265639,-2.19449616641548,0.655879447935553,-2.30787941547759,-2900014.69509687,-4030544.8527809,3487440.38583355,-3739211.6325382,-4119186.4324849,4281026.8582228
32,255473.4465237,-7.33873172744235e+21,22232048.3652561,-16707379.2977658,-20435639.7285151,-3532895.92302379,-2854089.90740977,-4025693.9702925,3444011.61645916,0.598469935494633,-2.18883899987167,0.438219286117252,-2.20645169052035,-2904841.68915271,-4085812.10989583,3418451.58672853,-3775491.69822813,-5117142.57739258,2979967.66847602
8,255474.4465236,-7.32841622348047e+21,23373127.0760437,-13882878.5490117,6200765.57908177,21805228.7575018,-2714353.32007916,-3876538.53886483,3403861.74447828,0.637906955558889,-2.19839609715368,0.805384125269712,-2.44708462906313,-2773499.92451153,-3823170.85529056,3501312.24518671,-3645427.91896708,-3036434.61313053,4937908.9941775
24,255474.4465236,-7.33591897704564e+21,23935610.6019728,14771849.1574903,-20380425.8098686,7657738.33091476,-2714353.32007916,-3876538.53886483,3403861.74447828,0.625201559534635,-2.13790261840061,0.595735275193605,-1.7250038615955,-2561078.2749618,-4021203.11479661,3441149.03578959,-872755.274545487,-5614681.88822706,3851868.15510814
27,255474.4465236,-7.31903621715517e+21,21407686.0407519,-18478840.2354712,-5677960.64324346,18216645.1026943,-2714353.32007916,-3876538.53886483,3403861.74447828,0.626436252871501,-2.18889598647292,0.668244682351566,-2.3060387795961,-2760107.07838617,-3881766.86199485,3446853.34409477,-3597192.32770315,-3977421.34662616,4233403.67821214
32,255474.4465236,-7.33873172744235e+21,22231416.9242561,-16707403.0208001,-20436174.4609196,-3529780.77627793,-2714353.32007916,-3876538.53886483,3403861.74447828,0.612119517857008,-2.1831602101277,0.444774584096011,-2.20286247057796,-2765891.05398392,-3937529.25411016,3378324.47913097,-3646681.80891024,-4979873.45619929,2941887.22200242
8,255475.4465236,-7.32278759393776e+21,23372689.4562165,-13884425.4818455,6198478.24155175,21804919.2024153,-2652153.16820608,-3753581.41711204,3260997.62665948,0.631778317762699,-2.20287860319026,0.802836403412326,-2.4551689882084,-2710756.43882005,-3701657.52949094,3357748.70462512,-3578971.0222852,-2932398.81763841,4791127.69483664
24,255475.4465236,-7.33029034749128e+21,23935345.9621456,14771795.9152008,-20379347.9644138,7660670.06602791,-2652153.16820608,-3753581.41711204,3260997.62665948,0.618976749633254,-2.14156601409912,0.590334926670752,-1.7213086663404,-2501997.48706531,-3896858.54036621,3298913.01591867,-832579.438407789,-5489801.36945562,3720453.07800812
