Svid,time,A,P,X,Y,Z,x,y,z,lat_bot,long_bot,lat_top,long_top,x_bot_ECEF,y_bot_ECEF,z_bot_ECEF,x_top_ECEF,y_top_ECEF,z_top_ECEF
10,255498.0002777,-1.40700094937665e+19,20732454.9929377,-14780544.2092554,-11994493.28442,18712150.3705509,-2873612.27303083,-4045975.91310994,3480417.16250766,0.61360336594011,-2.19095385012655,0.645298624750453,-2.23393030320238,-2903823.61159575,-4066143.60623862,3519064.48587723,-3473044.05589517,-4446128.86304974,4247229.72530008
24,255498.0002777,2.90786453617628e+19,23926576.0519434,14770571.9494107,-20354946.7622157,7726747.0327227,-2873612.27303083,-4045975.91310994,3480417.16250766,0.6137545312712,-2.14396253506138,0.589708518108074,-1.73633263537333,-2709414.26866238,-4197748.32904972,3519933.80333329,-969915.08513084,-5805611.92413599,3938569.61268115
27,255498.0002777,1.87725276011507e+18,21401992.4516374,-18506872.5047168,-5725039.02527742,18174511.0555653,-2873612.27303083,-4045975.91310994,3480417.16250766,0.614513023075174,-2.19529239556133,0.656902784389455,-2.30794711998127,-2919566.80344795,-4050911.57948515,3523610.97971233,-3759650.9436355,-4141139.35475412,4313227.16028129
32,255498.0002777,-1.87412401081814e+18,22213842.432102,-16707907.9626561,-20448675.1694568,-3456385.97203293,-2873612.27303083,-4045975.91310994,3480417.16250766,0.600826264401039,-2.18965868769233,0.441328680073501,-2.206940560978,-2924409.10751178,-4106203.42435147,3454946.57487836,-3795595.81021681,-5139130.13064671,3018115.47153377
8,255499.0002777,0,23359072.551,-13920894.1074688,6144639.71536837,21797494.2527708,-2873665.16150776,-4046069.91296308,3480448.19330512,0.62592702882129,-2.20479496075579,0.792615630560302,-2.44635026814402,-2933987.55988401,-3990424.46115395,3580466.77306664,-3812320.11664131,-3180191.22648418,5036801.02452013
10,255499.0002777,-1.96986390364703e+19,20732430.2797648,-14778209.3235957,-11994764.9529767,18713804.1687534,-2873665.16150776,-4046069.91296308,3480448.19330512,0.613598273814051,-2.19095050720029,0.645308167229144,-2.23390990613164,-2903870.62503999,-4066238.17937387,3519099.86884389,-3472980.30696412,-4446234.19134554,4247347.02016562
24,255499.0002777,1.12572590970631e+19,23926355.9893456,14770516.6589482,-20353860.781906,7729674.80077353,-2873665.16150776,-4046069.91296308,3480448.19330512,0.613752753388221,-2.14396923484591,0.589753779085168,-1.73636190190572,-2709492.55560662,-4197807.89382776,3519985.68007052,-970068.661864169,-5805485.78902535,3938888.99710547
27,255499.0002777,-2.81275039670343e+18,21401883.7182833,-18508062.6002201,-5727034.53999607,18172717.4601379,-2873665.16150776,-4046069.91296308,3480448.19330512,0.614505614364611,-2.19528958956051,0.656873830456918,-2.30793513784843,-2919621.16272356,-4051010.96763094,3523634.88770357,-3759740.93589997,-4141338.18533897,4313129.07654484
32,255499.0002777,-8.44137993940722e+18,22213234.7011105,-16707927.1103659,-20449201.901117,-3453269.01504415,-2873665.16150776,-4046069.91296308,3480448.19330512,0.600823605399926,-2.18965601575397,0.441366567583908,-2.20693398672865,-2924454.00540826,-4106289.68566259,3454992.87937172,-3795548.85321987,-5139137.2503304,3018401.07861619
8,255500.0002776,-2.81275039670343e+18,23358596.4142833,-13922443.7995921,6142355.51343495,21797173.3402309,-2873716.86624521,-4046165.35797653,3480466.80034269,0.625914844583229,-2.20478869836262,0.792568701115922,-2.44630406331895,-2934035.87083394,-3990542.53003423,3580464.33965153,-3812404.22751931,-3180560.13216485,5036633.50017003
10,255500.0002776,-1.50086358679963e+19,20732374.427119,-14775874.2467067,-11995036.7744883,18715457.5745809,-2873716.86624521,-4046165.35797653,3480466.80034269,0.613591478406356,-2.1909468047392,0.645316341428059,-2.23388920326828,-2903916.46206981,-4066334.1976555,3519122.86487506,-3472915.46847379,-4446340.93033851,4247452.55637668
24,255500.0002776,8.44450870035967e+18,23926089.7076289,14770461.2821583,-20352774.4563892,7732602.39931606,-2873716.86624521,-4046165.35797653,3480466.80034269,0.613749271503587,-2.14397565969122,0.589797688428952,-1.73639121978807,-2709569.96039589,-4197868.62269568,3520025.16888515,-970222.54208368,-5805359.67148202,3939196.92141344
27,255500.0002776,-1.87725277177059e+18,21401741.8393626,-18509252.6914864,-5729029.78963291,18170923.4783955,-2873716.86624521,-4046165.35797653,3480466.80034269,0.614496505951758,-2.19528642634055,0.656843550698671,-2.30792287616459,-2919674.36156283,-4051111.79761906,3523646.4266466,-3759830.0512511,-4141538.38376442,4313019.48684325
32,255500.0002776,-0,22212587.346,-16707946.0711295,-20449728.3071248,-3450151.98549587,-2873716.86624521,-4046165.35797653,3480466.80034269,0.600819258350043,-2.1896529844262,0.441403215577654,-2.20692712173121,-2924497.59039704,-4106377.22760015,3455026.86902792,-3795499.03880529,-5139143.62724313,3018675.92302078
8,255501.0002776,-7.50275355352193e+18,23358151.6129292,-13923993.6037098,6140071.43964408,21796851.9652026,-2873772.81716733,-4046264.54451155,3480499.67591244,0.625903997739107,-2.2047826575883,0.792522472095252,-2.44625770142178,-2934088.32602999,-3990664.38500355,3580475.96871029,-3812491.6923225,-3180932.88809394,5036478.14458591
10,255501.0002776,-2.25113894331737e+19,20732348.6700481,-14773538.9781796,-11995308.7490326,18717110.5883293,-2873772.81716733,-4046264.54451155,3480499.67591244,0.613586069484317,-2.19094335870427,0.645325605291634,-2.23386868682912,-2903966.54189182,-4066433.95366519,3519160.10246191,-3472854.84409682,-4446451.35908937,4247571.87089834
24,255501.0002776,-1.21958854712929e+19,23925869.5828357,14770405.8190811,-20351687.7854527,7735529.82887132,-2873772.81716733,-4046264.54451155,3480499.67591244,0.613747175201171,-2.14398226821198,0.589842714421142,-1.73642067743345,-2709651.12103808,-4197933.47586723,3520078.89238841,-970378.127611129,-5805238.80155141,3939518.02774463
27,255501.0002776,-9.35497636588362e+17,21401629.6369207,-18510442.7786977,-5731024.7745565,18169129.1100188,-2873772.81716733,-4046264.54451155,3480499.67591244,0.614488781143976,-2.19528351527174,0.656814329801906,-2.30791074649944,-2919731.7998197,-4051216.35754952,3523672.19710846,-3759923.36045166,-4141742.11082401,4312923.52224025
32,255501.0002776,-4.69000316847402e+18,22211979.7576459,-16707964.8449036,-20450254.3876048,-3447034.88283053,-2873772.81716733,-4046264.54451155,3480499.67591244,0.600816292168123,-2.18965021145472,0.441440954952208,-2.20692046143439,-2924545.54689767,-4106468.66348957,3455075.00064818,-3795455.05427359,-5139155.69606835,3018963.10500669
8,255502.0002775,-2.81587914600036e+18,23357669.4575439,-13925543.5194695,6137787.49450564,21796530.127758,-2873816.06126165,-4046351.75450947,3480516.01274283,0.625892601021271,-2.20477597828217,0.792476272212925,-2.44621140478575,-2934128.11200925,-3990774.35038601,3580471.09912871,-3812566.99683116,-3181295.1120854,5036306.7659436
10,255502.0002775,-3.00141429983512e+19,20732299.8289773,-14771203.5185402,-11995580.8765785,18718763.2096326,-2873816.06126165,-4046351.75450947,3480516.01274283,0.613580061898216,-2.19093923559409,0.645334459494341,-2.23384768653,-2904003.9197273,-4066521.7459895,3519180.80795909,-3472781.58740084,-4446550.051875,4247674.75095306
24,255502.0002775,1.21927567219959e+19,23925588.1444249,14770350.2697783,-20350600.7693188,7738457.08878973,-2873816.06126165,-4046351.75450947,3480516.01274283,0.613744458539321,-2.14398831509919,0.589887117099495,-1.73644942686253,-2709720.69022403,-4197985.54334245,3520115.98066543,-970526.981202716,-5805102.97722134,3939823.21952865
27,255502.0002775,1.87725277177059e+18,21401485.8026374,-18511632.8615597,-5733019.49433685,18167334.3554064,-2873816.06126165,-4046351.75450947,3480516.01274283,0.6144804625605,-2.19527993913705,0.656784751297916,-2.30789830595621,-2919776.53364384,-4051308.97117623,3523681.4441736,-3760003.96875911,-4141934.44191968,4312811.27371764
32,255502.0002775,-1.03155039502254e+19,22211341.0672125,-16707983.4316369,-20450780.1424715,-3443917.70773755,-2873816.06126165,-4046351.75450947,3480516.01274283,0.600812705466877,-2.18964676320952,0.441477958880425,-2.20691332110344,-2924580.72251475,-4106548.02276836,3455106.71106397,-3795397.4577355,-5139154.49553364,3019235.68216246
8,255503.0002775,9.38000632529251e+18,23357213.9557082,-13927093.5471382,6135503.67761575,21796207.8278406,-2873868.30477117,-4046440.39057046,3480537.85033525,0.625881299570622,-2.20477057039673,0.792429794463835,-2.44616587247145,-2934176.78974042,-3990885.78027986,3580471.60571611,-3812650.12453127,-3181658.95606307,5036139.73255346
10,255503.0002775,-1.8760012650585e+19,20732269.5125835,-14768867.8673796,-11995853.1572036,18720415.4387863,-2873868.30477117,-4046440.39057046,3480537.85033525,0.613574188064284,-2.19093640928178,0.645343368195823,-2.23382773718945,-2904050.27745978,-4066610.96373865,3519207.00427103,-3472716.97099451,-4446650.17683406,4247782.97037203
24,255503.0002775,3.7513767709332e+18,23925359.5055354,14770294.6342897,-20349513.4077751,7741384.17959234,-2873868.30477117,-4046440.39057046,3480537.85033525,0.613741911794619,-2.14399544967604,0.589931763694936,-1.73647870105921,-2709798.21469662,-4198039.91204751,3520158.74045339,-970679.798202586,-5804972.16650427,3940134.2500117
27,255503.0002775,-3.75137678258872e+18,21401379.2454646,-18512822.9402542,-5735013.94934219,18165539.2142387,-2873868.30477117,-4046440.39057046,3480537.85033525,0.61447227299634,-2.19527765260393,0.656755171203685,-2.30788681656309,-2919830.22787309,-4051403.00411268,3523696.16360947,-3760092.94693016,-4142128.08407437,4312704.09048163
32,255503.0002775,-3.7513767709332e+18,22210725.9464646,-16708001.831286,-20451305.5718498,-3440800.45965917,-2873868.30477117,-4046440.39057046,3480537.85033525,0.60080926238815,-2.18964460126486,0.441515166276634,-2.20690712386571,-2924624.90057216,-4106628.84469953,3455143.88038918,-3795348.77413084,-5139155.22074428,3019513.09137462
8,255504.0002775,-8.44137993940722e+18,23356778.0421105,-13928643.6865185,6133219.98925545,21795885.0654904,-2873923.0034411,-4046548.71553778,3480571.58345333,0.62586998561523,-2.2047632987792,0.792383448921167,-2.44611857038001,-2934228.20066028,-3991016.5155856,3580484.42823068,-3812738.11619701,-3182038.34224095,5035987.91505907
10,255504.0002775,-1.31313831078812e+19,20732240.5627564,-14766532.0249899,-11996125.5909043,18722067.2755901,-2873923.0034411,-4046548.71553778,3480571.58345333,0.613568264759799,-2.19093170168715,0.645352214927283,-2.23380612765593,-2904099.12859434,-4066719.85092714,3519245.1226822,-3472655.51303641,-4446769.56734455,4247903.54141176
27,255504.0002775,-9.35497624932843e+17,21401265.6889207,-18514013.014606,-5737008.13934226,18163743.6867349,-2873923.0034411,-4046548.71553778,3480571.58345333,0.61446403871799,-2.19527348174774,0.656725598221087,-2.30787361711074,-2919886.47730324,-4051516.67847697,3523722.8438809,-3760186.01243106,-4142340.469578,4312609.7801953
32,255504.0002775,-9.38000632529251e+18,22210119.3362918,-16708020.0438017,-20451830.6757064,-3437683.13897316,-2873923.0034411,-4046548.71553778,3480571.58345333,0.600805790879258,-2.18964057984223,0.441552609324647,-2.20689952760925,-2924671.6127602,-4106729.38671114,3455192.85399566,-3795303.66672844,-5139175.8331427,3019800.91614175
8,255505.0002774,-2.81587915765588e+18,23356297.3075439,-13930193.9374125,6130936.42970626,21795561.8407479,-2873979.58671072,-4046645.23347974,3480595.22309872,0.625858106438645,-2.20475769572084,0.792336545798541,-2.446072791586,-2934281.33296201,-3991135.64154909,3580486.96131455,-3812826.41362371,-3182408.16760524,5035824.50398778
10,255505.0002774,-2.81275039670343e+18,20732178.5452833,-14764195.9916631,-11996398.1776765,18723718.7198436,-2873979.58671072,-4046645.23347974,3480595.22309872,0.613561793063199,-2.19092866766695,0.645360610587217,-2.23378595696302,-2904149.83314909,-4066816.94417718,3519273.13918743,-3472595.34966987,-4446877.42959393,4248013.88825303
24,255505.0002774,-1.21927567219959e+19,23924872.1715751,14770183.1049811,-20347337.6489125,7747237.8524221,-2873979.58671072,-4046645.23347974,3480595.22309872,0.613736120685001,-2.1440079464487,0.590020499533935,-1.73653765349214,-2709960.22406558,-4198175.75535102,3520257.74587889,-970991.872966021,-5804734.74637607,3940768.29248245
27,255505.0002774,-9.38626385885293e+17,21401124.4881813,-18515203.0844398,-5739002.06410718,18161947.773114,-2873979.58671072,-4046645.23347974,3480595.22309872,0.614455252405082,-2.19527098447826,0.656695522969907,-2.30786186085325,-2919944.53772325,-4051618.57196741,3523739.39598629,-3760279.73548788,-4142541.57502789,4312504.88484722
32,255505.0002774,-0,22209471.303,-16708038.069135,-20452355.4540085,-3434565.74605717,-2873979.58671072,-4046645.23347974,3480595.22309872,0.600801766283765,-2.18963821328458,0.441589512800177,-2.20689315908115,-2924720.11284906,-4106818.05762389,3455231.81247326,-3795259.05503435,-5139183.91319129,3020079.90656091
8,255506.0002774,0,23355848.283,-13931744.3000876,6128652.99856436,21795238.1535561,-2874023.12536493,-4046734.08095257,3480616.53541905,0.625847227857478,-2.20475087351057,0.792290687644225,-2.44602634619676,-2934321.40923464,-3991247.20721882,3580487.04543167,-3812901.93787502,-3182771.67974046,5035657.57187741
10,255506.0002774,-1.96986390364703e+19,20732162.8647648,-14761859.7669905,-11996670.9175981,18725369.7718421,-2874023.12536493,-4046734.08095257,3480616.53541905,0.613556308565133,-2.190924402941,0.645369874769857,-2.23376482417897,-2904187.50728648,-4066906.37455166,3519298.80981313,-3472522.42591165,-4446977.77369163,4248121.54276906
27,255506.0002774,-4.69000316847402e+18,21401017.1746459,-18516393.1499376,-5740995.72400461,18160151.4730565,-2874023.12536493,-4046734.08095257,3480616.53541905,0.614447457610813,-2.19526726747962,0.656666365750983,-2.30784930578355,-2919989.57472795,-4051712.81447574,3523753.61108749,-3760360.79345821,-4142735.38455833,4312397.44488996
32,255506.0002774,-8.44137993940722e+18,22208866.1251105,-16708055.9072422,-20452879.9068807,-3431448.2803536,-2874023.12536493,-4046734.08095257,3480616.53541905,0.600798695607793,-2.18963462719676,0.441626884513407,-2.20688592772144,-2924755.64411765,-4106899.11842915,3455268.43458575,-3795202.47987773,-5139185.07194413,3020356.573213
8,255507.0002774,-1.21927567219959e+19,23355408.6025751,-13933294.774346,6126369.69611073,21794914.0039555,-2874075.90502112,-4046836.29072829,3480642.36102652,0.625835445504575,-2.2047440138378,0.792244070223135,-2.44597961585339,-2934370.87989165,-3991371.86719377,3580491.95813915,-3812987.75648236,-3183145.66472094,5035497.80783586
10,255507.0002774,-1.688275989047e+19,20732136.547221,-14759523.3512644,-11996943.8106649,18727020.4313853,-2874075.90502112,-4046836.29072829,3480642.36102652,0.613549902020405,-2.19092009205019,0.645378337851592,-2.2337435707121,-2904234.4301064,-4067009.1549099,3519329.02196833,-3472458.86159128,-4447091.21292174,4248234.22729752
27,255507.0002774,1.87725276011507e+18,21400901.8066374,-18517583.2109239,-5742989.11880479,18158354.7867817,-2874075.90502112,-4046836.29072829,3480642.36102652,0.614438740806662,-2.19526349672363,0.65663641467493,-2.30783651517341,-2920043.8852171,-4051820.38528495,3523772.38173836,-3760451.58730929,-4142941.88845982,4312295.20660669
32,255507.0002774,-5.62862955435931e+18,22208253.1158272,-16708073.5580743,-20453404.0342901,-3428330.74224009,-2874075.90502112,-4046836.29072829,3480642.36102652,0.600794734364749,-2.1896309970993,0.441663849466338,-2.20687862614992,-2924800.38342707,-4106993.49272409,3455309.54937127,-3795154.675061,-5139198.86131763,3020637.3351625
8,255508.0002773,3.75137678258872e+18,23354918.6135354,-13934845.3599899,6124086.52262673,21794589.3919862,-2874125.81631809,-4046921.95966737,3480664.2172646,0.625824503969971,-2.20473857778214,0.792197891122616,-2.44593419089471,-2934417.20216541,-3991480.34084311,3580492.43591967,-3813068.32940267,-3183506.86020093,5035330.06518715
10,255508.0002773,-1.68827598788144e+19,20732079.8862209,-14757186.7447765,-11997216.8568733,18728670.6982733,-2874125.81631809,-4046921.95966737,3480664.2172646,0.613544384862461,-2.19091723061967,0.645387536318794,-2.23372360209518,-2904278.45344217,-4067095.4114832,3519355.22533529,-3472391.87357485,-4447188.49122987,4248342.24006862
27,255508.0002773,9.35497624932843e+17,21400761.8840793,-18518773.2672237,-5744982.24827769,18156557.7145086,-2874125.81631809,-4046921.95966737,3480664.2172646,0.614430909267701,-2.19526117876519,0.656607141011222,-2.30782506855087,-2920095.24511962,-4051911.45283319,3523787.10918898,-3760538.20265232,-4143132.60789641,4312187.83051969
32,255508.0002773,-7.50275355352193e+18,22207612.3149292,-16708091.021582,-20453927.836204,-3425213.13209431,-2874125.81631809,-4046921.95966737,3480664.2172646,0.600791633985769,-2.18962880157445,0.441701206932885,-2.20687242181153,-2924842.2646444,-4107071.38561867,3455346.70586857,-3795104.0328348,-5139197.00780775,3020914.42677968
8,255509.0002773,3.75137678258872e+18,23354470.4245354,-13936396.0572868,6121803.47770849,21794264.3175915,-2874173.10852506,-4047014.87110811,3480681.73355365,0.625812632555269,-2.20473191576931,0.792151334491257,-2.44588792082673,-2934461.13126743,-3991595.81521708,3580488.95027986,-3813148.25009035,-3183873.01500399,5035161.23365625
10,255509.0002773,-1.12572590970631e+19,20732050.9386544,-14754849.9471183,-11997490.0563008,18730320.5728007,-2874173.10852506,-4047014.87110811,3480681.73355365,0.613537879072163,-2.1909131052209,0.645395948543478,-2.23370255292392,-2904319.88115231,-4067188.90419922,3519377.12111281,-3472322.6753396,-4447292.8479103,4248446.48211944
24,255509.0002773,2.15727630472885e+19,23923881.2441332,14769959.0144343,-20342981.9876813,7758943.16264368,-2874173.10852506,-4047014.87110811,3480681.73355365,0.613725377016082,-2.14403281032336,0.59019828052118,-1.73665373618252,-2710256.98266251,-4198406.38066591,3520427.30074826,-971597.872985259,-5804216.8269254,3942008.71690581
27,255509.0002773,-1.87412401081814e+18,21400652.092102,-18519963.3190187,-5746975.11279101,18154760.2559177,-2874173.10852506,-4047014.87110811,3480681.73355365,0.614422094289364,-2.1952575994494,0.656577147272842,-2.30781257236399,-2920144.04627891,-4052009.74611301,3523797.5584031,-3760623.14066158,-4143330.22434989,4312077.09311811
32,255509.0002773,-1.87725276011507e+18,22206996.3733626,-16708108.2977218,-20454451.3127468,-3422095.44935866,-2874173.10852506,-4047014.87110811,3480681.73355365,0.600787557067248,-2.18962535320607,0.441737902461279,-2.20686527195459,-2924881.48450788,-4107156.43203189,3455379.56060506,-3795050.28867688,-5139201.12160432,3021187.75006437
8,255510.0002773,-8.44137993940722e+18,23354031.0441105,-13937946.8660387,6119520.56163737,21793938.7808117,-2874221.9051696,-4047114.72197415,3480709.76240322,0.6258015398773,-2.20472468365546,0.792105282561201,-2.44584097705978,-2934506.59501775,-3991718.14830304,3580495.9858856,-3813229.97010728,-3184245.06836689,5035002.71564973
10,255510.0002773,-1.4070009482111e+19,20732026.2899377,-14752512.9585819,-11997763.4089435,18731970.0547677,-2874221.9051696,-4047114.72197415,3480709.76240322,0.613532164217798,-2.19090842067364,0.645404984905452,-2.2336810030357,-2904362.82437782,-4067289.32947024,3519409.52167235,-3472255.20294955,-4447404.0087392,4248561.08435942
24,255510.0002773,2.53241398298772e+19,23923644.0956686,14769902.777109,-20341892.2091672,7761869.06578676,-2874221.9051696,-4047114.72197415,3480709.76240322,0.613722929647205,-2.14403833689958,0.590242876759471,-1.73668273810847,-2710331.74197051,-4198471.2664193,3520475.96840932,-971750.269986857,-5804093.46301282,3942324.28208332
27,255510.0002773,-9.38626385885293e+17,21400540.7921813,-18521153.3661336,-5748967.71211507,18152962.4112282,-2874221.9051696,-4047114.72197415,3480709.76240322,0.614414070709246,-2.19525345911758,0.656547788514801,-2.30779955105695,-2920194.38054602,-4052114.96083113,3523818.51988052,-3760710.08367494,-4143534.42963874,4311976.81036571
32,255510.0002773,-6.56725592858908e+18,22206390.2840085,-16708125.3864447,-20454974.4638858,-3418977.69441064,-2874221.9051696,-4047114.72197415,3480709.76240322,0.600784270960141,-2.1896213543273,0.441775269119504,-2.20685771888945,-2924922.30365781,-4107248.51055954,3455422.83568886,-3794999.29680025,-5139213.29818934,3021470.16830377
8,255511.0002772,-4.6900031568185e+18,23353550.4646459,-13939497.7860479,6117237.7746942,21793612.7816874,-2874277.21972338,-4047209.93794792,3480734.97467487,0.625790043295175,-2.20471903276927,0.79205867346409,-2.44579525564186,-2934558.44820246,-3991835.94957987,3580500.06878909,-3813316.85041897,-3184613.55596955,5034840.28236352
10,255511.0002772,-1.12572590970631e+19,20731971.4936544,-14750175.7794595,-11998036.9147973,18733619.1439742,-2874277.21972338,-4047209.93794792,3480734.97467487,0.613526071539599,-2.19090533154959,0.645413679486841,-2.23366078500037,-2904412.25891148,-4067385.12564592,3519439.09966056,-3472193.74667446,-4447510.66706533,4248672.7844011
24,255511.0002772,8.44450868870415e+18,23923392.7746289,14769846.4540162,-20340802.0855006,7764794.79871458,-2874277.21972338,-4047209.93794792,3480734.97467487,0.613720150306567,-2.1440452155818,0.590287312904161,-1.7367121631704,-2710412.09588597,-4198532.35805705,3520522.04523582,-971905.02560904,-5803969.1410064,3942638.12372757
27,255511.0002772,-7.50275356517745e+18,21400404.9329292,-18522343.4083932,-5750960.04601962,18151164.1806596,-2874277.21972338,-4047209.93794792,3480734.97467487,0.614405664879295,-2.19525090978534,0.656518031554562,-2.30778780121456,-2920251.17471252,-4052215.54885452,3523836.63617446,-3760802.5818,-4143734.1769967,4311873.30236625
32,255511.0002772,2.81275039670343e+18,22205744.6487167,-16708142.2877017,-20455497.2895883,-3415859.86762816,-2874277.21972338,-4047209.93794792,3480734.97467487,0.600780613032003,-2.18961893510029,0.441812362505108,-2.20685132774349,-2924969.58028452,-4107335.92692734,3455463.3191634,-3794953.89800545,-5139220.55255005,3021750.15736837
8,255512.0002772,-4.6900031568185e+18,23353103.4736459,-13941048.8175817,6114955.1164753,21793286.3201613,-2874330.69491474,-4047309.71583177,3480767.06155603,0.625779217048661,-2.20471255365316,0.792012607062841,-2.44574878662791,-2934608.51043085,-3991958.24505264,3580511.05478601,-3813402.41324244,-3184985.81886457,5034684.73945051
10,255512.0002772,-5.62862954270379e+18,20731943.1438272,-14747838.4093421,-11998310.5739401,18735267.8407151,-2874330.69491474,-4047309.71583177,3480767.06155603,0.613520648413229,-2.19090141546512,0.645422919912199,-2.2336398613001,-2904459.86820732,-4067485.47925949,3519475.5467418,-3472130.72604172,-4447621.79502404,4248791.24277817
27,255512.0002772,-2.81275038504791e+18,21400291.5202833,-18523533.4459793,-5752952.11487296,18149365.5638917,-2874330.69491474,-4047309.71583177,3480767.06155603,0.614397930459413,-2.19524753461698,0.656488846701991,-2.30777536388372,-2920306.16283198,-4052320.6872303,3523861.63260625,-3760893.81032855,-4143938.25743419,4311776.70427412
32,255512.0002772,-1.87725277177059e+18,22205137.0603626,-16708159.001449,-20456019.7899786,-3412741.9684535,-2874330.69491474,-4047309.71583177,3480767.06155603,0.600777619444522,-2.18961569902454,0.441849972274392,-2.20684434082539,-2925015.09844056,-4107427.97552879,3455510.61152326,-3794907.75227543,-5139233.20226162,3022036.03518221
8,255513.0002772,2.3450015819059e+19,23352638.8497706,-13942599.9604423,6112672.58726204,21792959.3962741,-2874377.93816649,-4047390.2947474,3480790.01973049,0.625768947427393,-2.20470727266125,0.791966906689265,-2.44570360428108,-2934652.08889244,-3992061.7008411,3580512.49140656,-3813479.66267289,-3185342.8444536,5034516.51765897
10,255513.0002772,3.75137678258872e+18,20731916.2805354,-14745500.848522,-11998584.3863678,18736916.1447903,-2874377.93816649,-4047390.2947474,3480790.01973049,0.613515812647738,-2.19089871010496,0.645432672312488,-2.23362004275167,-2904501.21710163,-4067566.65374039,3519502.83116418,-3472060.96043619,-4447714.15216338,4248899.96513417
24,255513.0002772,1.87725277177059e+18,23922928.0446374,14769733.5507032,-20338620.8021847,7770645.75513017,-2874377.93816649,-4047390.2947474,3480790.01973049,0.61371648595361,-2.14405854991102,0.590377536729623,-1.73677026995151,-2710563.52680439,-4198644.06219404,3520618.6159489,-972208.185495469,-5803709.16206962,3943269.17762672
27,255513.0002772,-1.87412402247366e+18,21400181.118102,-18524723.4787165,-5754943.91844492,18147566.5611442,-2874377.93816649,-4047390.2947474,3480790.01973049,0.614390780810641,-2.1952453766557,0.656460132489769,-2.30776413487393,-2920354.84080841,-4052406.67131935,3523877.43625865,-3760977.54795193,-4144124.0296375,4311669.97217214
32,255513.0002772,-6.56412717929215e+18,22204530.3697479,-16708175.5276377,-20456541.965024,-3409623.99726436,-2874377.93816649,-4047390.2947474,3480790.01973049,0.600775181070149,-2.18961365957066,0.441887685338323,-2.20683827725992,-2925054.36499356,-4107500.8441851,3455548.82623449,-3794855.03998195,-5139227.02829931,3022313.72038813
8,255514.0002771,0,23352177.024,-13944151.2144318,6110390.18733509,21792632.0100664,-2874426.99267843,-4047493.85350371,3480809.72110188,0.625756503362886,-2.20469969412646,0.791920074072953,-2.44565659614486,-2934697.98437827,-3992187.53037867,3580511.54447869,-3813562.97620802,-3185716.79129595,5034352.59995436
10,255514.0002771,-3.75137678258872e+18,20731862.6424646,-14743163.0972915,-11998858.3520763,18738564.0560001,-2874426.99267843,-4047493.85350371,3480809.72110188,0.61350869019605,-2.19089363850848,0.645440562888622,-2.23359814588728,-2904544.42620231,-4067670.78638006,3519526.93562706,-3471993.85505975,-4447828.97707389,4249006.79824023
24,255514.0002771,2.81587914600036e+18,23922660.2514561,14769676.9705962,-20337529.6427635,7773570.9779045,-2874426.99267843,-4047493.85350371,3480809.72110188,0.613712624720627,-2.14406375717852,0.590420999709595,-1.73679936684642,-2710638.68219508,-4198712.4954472,3520658.95997644,-972361.555259433,-5803588.36040316,3943576.93414092
27,255514.0002771,-0,21400041.26,-18525913.5064299,-5756935.45650591,18145767.1726364,-2874426.99267843,-4047493.85350371,3480809.72110188,0.614381353417657,-2.19524085111569,0.656429675491057,-2.30775079093748,-2920405.46246773,-4052515.58156967,3523890.12132804,-3761065.16500704,-4144331.69553595,4311562.19056741
32,255514.0002771,4.69000316847402e+18,22203882.1813541,-16708191.8662187,-20457063.8146922,-3406505.95443827,-2874426.99267843,-4047493.85350371,3480809.72110188,0.600770500505503,-2.18960927597753,0.441924043312106,-2.20683041886168,-2925095.35336741,-4107596.50937109,3455583.83371568,-3794803.09823914,-5139241.20014917,3022588.77856257
8,255515.0002771,7.50275355352193e+18,23351727.0110708,-13945702.5798175,6108107.91629111,21792304.1614809,-2874476.23266451,-4047591.44726483,3480839.33737691,0.625745763339683,-2.20469279517085,0.791874214707003,-2.44560996776155,-2934743.84084943,-3992307.62495872,3580520.09113504,-3813644.61034154,-3186086.91322563,5034194.69047799
10,255515.0002771,1.78213862646997e+19,20731830.5665978,-14740825.1552416,-11999132.4711434,18740211.5746391,-2874476.23266451,-4047591.44726483,3480839.33737691,0.613503335554966,-2.19088928762042,0.645449875947634,-2.23357687418478,-2904587.80521931,-4067768.95982789,3519560.9102264,-3471926.68757609,-4447937.99302717,4249122.73644938
27,255515.0002771,-2.81275039670343e+18,21399935.9662833,-18527103.5293008,-5758926.72942338,18143967.3980485,-2874476.23266451,-4047591.44726483,3480839.33737691,0.614373690001632,-2.19523704581832,0.656400593585981,-2.30773807697491,-2920456.22740843,-4052618.53861426,3523912.65269849,-3761152.34984779,-4144533.64709023,4311463.18142585
32,255515.0002771,-0,22203275.792,-16708208.0171484,-20457585.3391072,-3403387.8394178,-2874476.23266451,-4047591.44726483,3480839.33737691,0.600767564664137,-2.18960560922355,0.441961601979685,-2.2068231251995,-2925136.64906065,-4107686.3758474,3455628.65519979,-3794752.86561562,-5139251.6124902,3022872.28225176
8,255516.0002771,1.12541303361106e+19,23351283.6056062,-13947254.0564016,6105825.77441092,21791975.8505582,-2874512.71161373,-4047687.57607254,3480863.17577981,0.625735114610444,-2.2046840303661,0.79182890323808,-2.44556220557664,-2934777.08839224,-3992426.1791767,3580523.03047209,-3813715.12194729,-3186455.1210566,5034032.40682454
